KPI
1 de mayo de 2020 - 30 de mayo de 2020
Campaña,Mes,Fecha de inicio,Fecha de finalización,Día,Región (ubicación del usuario),Moneda,Costo,Impresiones,Clics,Conversiones,CPC prom.,Costo/conv.
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Región del Biobío,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Santa Cruz de Tenerife,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Nayarit,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Sumatra Occidental,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Rangún,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,San Salvador,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-29,Appenzell Rodas Exteriores,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Maynas,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Texas,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Zacatecas,MXN,0.00,7,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Florida,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Área de la Bahía de San Francisco,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Provincia de Estambul,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Provincia de Formosa,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Colima,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Petén,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Dakahlia,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Provincia de Papúa Occidental,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-05,Provenza-Alpes-Costa Azul,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Distrito Capital,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Aragua,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Negeri Sembilan,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,La Rioja,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Visayas Oriental,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Madrid,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Provincia de Salamanca,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-25,Nuevo León,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Guayas,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-01,Baja California,MXN,8.23,2,1,0.00,8.23,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-29,Busan,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-07,Haryana,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-12,Zacatecas,MXN,0.00,14,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-12,Nueva Jersey,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Estado de México,MXN,54.97,"4,318",46,0.00,1.20,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Canarias,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-01,Departamento de Santa Cruz,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-01,Holanda Meridional,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-25,Minnesota,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Tolima,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Cantabria,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Caldas,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Ciudad de México,MXN,34.20,"4,465",25,0.00,1.37,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Guanajuato,MXN,0.00,60,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Guerrero,MXN,0.00,14,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Michoacán,MXN,0.00,23,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Tamaulipas,MXN,0.00,9,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Provincia de Los Santos,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Texas,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Pisco,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Apulia,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-21,Carolina del Sur,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Aspropyrgos,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Provincia de Sevilla,MXN,0.00,5,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-24,Nuevo León,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Aguascalientes,MXN,0.00,35,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Nuevo León,MXN,0.00,41,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-17,Galicia,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Óblast de Sverdlovsk,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Florida,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-05,Florida,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-20,Baja California,MXN,0.00,6,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-14,Querétaro,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Provincia de Buenos Aires,MXN,0.00,7,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Colima,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-16,Querétaro,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Galicia,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Aragua,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Virginia,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Nom Pen,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Departamento de Santa Cruz,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-05,Java Central,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Caldas,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Ciudad de México,MXN,24.84,"3,480",20,0.00,1.24,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Provincia de Kilis,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Atlántico,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,La Pampa,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Rajastán,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Navarra,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-18,Estado de Hidalgo,MXN,3.21,5,1,0.00,3.21,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-07,Washington,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Buenos Aires,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Región de Bruselas-Capital,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-15,Chihuahua,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Almería,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Provincia del Chaco,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Tamaulipas,MXN,0.00,22,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-02,Illinois,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Suchitepéquez,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-14,Alberta,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Sabaragamuwa,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Nuevo Brunswick,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Tamil Nadu,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Provincia de Manisa,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-12,California,MXN,0.00,9,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-03,Michoacán,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-26,Hong Kong,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-30,Guatemala,MXN,7.77,1,1,0.00,7.77,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Nevada,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Distrito Nacional,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-28,Inglaterra,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Área de la Bahía de San Francisco,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Uttar Pradesh,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Đắk Lắk,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-09,Guerrero,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Estado de Río de Janeiro,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Zacatecas,MXN,0.00,35,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Comunidad Valenciana,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,San Cristóbal,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Guayas,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-03,Tennessee,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Querétaro,MXN,0.77,120,1,0.00,0.77,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Provincia de Buenos Aires,MXN,0.00,40,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Guatemala,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Cerdeña,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Provincia de Estambul,MXN,0.00,3,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-02,Provincia de Santa Fe,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,La Libertad,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Cordillera,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Suchitepéquez,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-01,Java Oriental,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Departamento de Itapúa,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-03,Baden-Wurtemberg,MXN,0.00,7,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Bolívar,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-26,Sonora,MXN,5.58,1,1,0.00,5.58,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Provincia de Phitsanulok,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Málaga,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-21,Virginia,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Provincia de Pacasmayo,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-03,Querétaro,MXN,0.00,6,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Provincia de La Coruña,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Buenos Aires,MXN,0.00,9,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Julcan,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-12,Baja California,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-29,Nevada,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-15,Ordino,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Silicon Valley,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Andhra Pradesh,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Sumatra Septentrional,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-01,Cataluña,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Provincia de Cañar,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-03,Área de la Bahía de San Francisco,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-25,Guatemala,MXN,7.92,1,1,0.00,7.92,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Estado de São Paulo,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,País Vasco,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Tlaxcala,MXN,0.00,28,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Provincia de Mendoza,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Tamil Nadu,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-04,La Libertad,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Azuay,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Ciudad de México,MXN,31.87,"5,370",28,0.00,1.14,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Galicia,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Provincia de Estambul,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-02,Asturias,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Voivodina,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Otuzco,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-12,Ohio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-10,Región IV-A,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-24,Provincia de Kocaeli,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Nazca,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Bogotá,MXN,0.00,9,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Thanh Hóa,MXN,0.00,3,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-21,Panamá,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Cundinamarca,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Bahía de Milne,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Bantén,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Massachusetts,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Departamento de Comayagua,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-25,Oaxaca,MXN,19.84,3,2,0.00,9.92,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Provincia de Tucumán,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-16,Guerrero,MXN,0.00,7,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Yucatán,MXN,0.83,28,1,0.00,0.83,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Provincia de Buenos Aires,MXN,0.00,1,0,0.00,0.00,0.00
